Capture Time,PUN,X,Y
2022/10/26 01:40:30:606,1122236BHB110597,565.7,506.7
2022/10/26 08:58:11:712,1122236BHB110598,575.8,507.7
2022/10/26 08:30:32:917,1122236BHB110599,601.3,520.4
2022/10/26 08:30:18:312,1122236BHB110600,541.6,562.8
2022/10/26 08:51:51:779,1122236BHB110601,546.0,614.6
2022/10/26 01:40:48:213,1122236BHB110602,589.0,525.7
2022/10/26 01:42:31:350,1122236BHB110604,556.6,500.9
2022/10/26 01:43:15:164,1122236BHB110605,558.4,535.3
2022/10/26 08:53:03:601,1122236BHB110606,578.8,755.8
2022/10/26 08:53:14:007,1122236BHB110607,593.6,557.3
2022/10/26 01:42:09:850,1122236BHB110608,525.8,532.6
2022/10/26 08:33:52:690,1122236BHB110609,587.7,513.9
2022/10/26 08:53:25:610,1122236BHB110610,609.3,521.2
2022/10/26 04:56:39:522,1122236BHB110611,538.7,527.7
2022/10/26 08:53:51:818,1122236BHB110612,563.4,485.4
2022/10/26 01:46:49:643,1122236BHB110613,611.2,475.8
2022/10/26 01:42:28:350,1122236BHB110614,566.7,548.6
2022/10/26 01:43:40:374,1122236BHB110615,539.7,509.8
2022/10/26 04:56:07:711,1122236BHB110616,530.5,545.7
2022/10/26 08:32:08:954,1122236BHB110617,552.5,533.6
2022/10/26 04:55:35:099,1122236BHB110618,534.3,562.9
2022/10/26 04:55:21:694,1122236BHB110619,566.4,512.5
2022/10/26 08:32:19:957,1122236BHB110620,534.5,511.2
2022/10/26 08:37:18:864,1122236BHB110622,533.8,459.6
2022/10/26 04:54:41:780,1122236BHB110623,533.8,533.9
2022/10/26 04:54:39:878,1122236BHB110624,556.2,538.7
2022/10/26 04:54:33:576,1122236BHB110625,569.2,579.2
2022/10/26 08:32:05:351,1122236BHB110626,576.2,560.0
2022/10/26 08:32:23:156,1122236BHB110627,539.2,515.1
2022/10/26 04:54:54:984,1122236BHB110628,537.4,492.7
2022/10/26 04:54:51:189,1122236BHB110629,551.3,522.6
2022/10/26 04:54:58:585,1122236BHB110630,553.5,504.1
2022/10/26 08:40:54:941,1122236BHB110631,538.9,552.4
2022/10/26 08:32:12:053,1122236BHB110632,535.7,512.9
2022/10/26 08:51:48:476,1122236BHB110633,555.7,703.8
2022/10/26 08:53:19:608,1122236BHB110634,591.6,552.9
2022/10/26 08:58:01:509,1122236BHB110635,551.0,517.4
2022/10/26 08:45:49:051,1122236BHB110636,595.6,543.1
2022/10/26 08:43:43:400,1122236BHB110637,589.0,563.9
2022/10/26 08:58:14:513,1122236BHB110638,592.3,513.3
2022/10/26 08:48:09:095,1122236BHB110641,597.6,497.9
2022/10/26 08:53:46:216,1122236BHB110642,566.1,570.7
2022/10/26 01:44:23:188,1122236BHB110643,541.1,518.5
2022/10/26 08:43:37:899,1122236BHB110644,570.7,655.2
2022/10/26 08:45:15:035,1122236BHB110645,577.0,538.9
2022/10/26 08:51:55:579,1122236BHB110646,605.8,524.5
2022/10/26 08:49:54:034,1122236BHB110648,582.5,777.3
2022/10/26 04:55:14:389,1122236BHB110649,534.4,696.2
2022/10/26 04:56:42:726,1122236BHB110650,561.3,520.1
2022/10/26 08:50:04:839,1122236BHB110651,549.8,662.2
2022/10/26 08:40:48:240,1122236BHB110652,588.5,740.1
2022/10/26 04:55:41:805,1122236BHB110654,579.5,507.0
2022/10/26 08:53:28:711,1122236BHB110655,599.6,617.9
2022/10/26 08:53:09:203,1122236BHB110660,571.4,663.8
2022/10/26 04:56:04:810,1122236BHB110661,556.9,562.7
2022/10/26 04:55:19:794,1122236BHB110663,551.8,523.2
2022/10/26 04:55:39:899,1122236BHB110666,567.6,561.2
2022/10/26 04:55:17:395,1122236BHB110667,564.2,630.9
2022/10/26 04:55:37:999,1122236BHB110668,559.7,603.7
2022/10/26 01:43:55:880,1122236BHB110671,578.4,491.6
2022/10/26 08:45:29:739,1122236BHB110672,562.5,546.5
2022/10/26 08:50:11:439,1122236BHB110673,551.9,534.5
2022/10/26 08:52:01:182,1122236BHB110678,553.8,487.1
2022/10/26 08:41:12:346,1122236BHB110679,580.3,599.0
2022/10/26 08:45:23:836,1122236BHB110680,566.4,524.6
2022/10/26 08:45:42:443,1122236BHB110681,573.0,513.3
2022/10/26 08:50:18:444,1122236BHB110684,571.7,518.4
2022/10/26 08:48:03:293,1122236BHB110685,581.3,511.2
2022/10/26 08:47:45:887,1122236BHB110690,565.2,528.0
2022/10/26 08:45:36:240,1122236BHB110691,558.7,511.5
2022/10/26 02:32:00:813,1122236BHB110694,582.4,500.3
2022/10/26 02:33:19:242,1122236BHB110695,545.9,515.5
2022/10/26 02:29:54:267,1122236BHB110699,531.2,492.8
2022/10/26 02:32:27:624,1122236BHB110700,576.9,526.2
2022/10/26 02:32:49:429,1122236BHB110701,566.8,524.0
2022/10/26 02:31:15:001,1122236BHB110704,553.2,518.2
2022/10/26 02:23:31:129,1122236BHB110706,539.2,526.7
2022/10/26 02:30:28:889,1122236BHB110707,589.1,476.6
2022/10/26 02:30:17:076,1122236BHB110712,561.5,531.7
2022/10/26 02:37:38:434,1122236BHB110713,552.9,514.0
2022/10/26 02:37:20:826,1122236BHB110716,551.9,536.9
2022/10/26 02:38:28:357,1122236BHB110717,546.8,486.1
2022/10/26 02:28:24:734,1122236BHB110718,541.4,492.3
2022/10/26 02:29:30:159,1122236BHB110719,560.1,537.8
2022/10/26 02:26:33:997,1122236BHB110723,587.6,497.8
2022/10/26 02:35:11:480,1122236BHB110724,547.9,503.6
2022/10/26 02:35:45:493,1122236BHB110725,541.7,522.0
2022/10/26 02:23:49:836,1122236BHB110726,584.4,513.0
2022/10/26 02:25:24:371,1122236BHB110727,554.2,544.7
2022/10/26 02:25:27:873,1122236BHB110728,612.5,521.6
2022/10/26 02:01:12:250,1122236BHB110729,539.6,505.4
2022/10/26 02:35:39:993,1122236BHB110730,561.8,548.6
2022/10/26 02:33:36:848,1122236BHB110732,565.5,480.3
2022/10/26 02:24:08:044,1122236BHB110733,601.9,542.8
2022/10/26 02:34:25:765,1122236BHB110734,594.9,494.9
2022/10/26 02:34:52:274,1122236BHB110735,559.3,512.7
2022/10/26 02:36:52:917,1122236BHB110736,573.7,498.5
2022/10/26 01:59:04:808,1122236BHB110737,565.8,490.7
2022/10/26 02:24:25:251,1122236BHB110738,585.0,458.9
2022/10/26 02:29:52:367,1122236BHB110739,580.6,499.4
2022/10/26 02:31:01:999,1122236BHB110740,564.5,527.7
2022/10/26 02:31:18:501,1122236BHB110741,550.9,476.5
2022/10/26 02:00:27:039,1122236BHB110742,560.6,547.3
2022/10/26 02:00:03:526,1122236BHB110743,535.0,516.4
2022/10/26 02:29:31:960,1122236BHB110744,536.4,532.4
2022/10/26 02:30:31:984,1122236BHB110745,556.7,433.1
2022/10/26 01:58:45:399,1122236BHB110746,545.4,539.8
2022/10/26 01:59:01:305,1122236BHB110747,545.9,507.5
2022/10/26 01:59:31:214,1122236BHB110748,533.7,524.2
2022/10/26 02:00:06:826,1122236BHB110749,551.9,531.3
2022/10/26 02:31:57:213,1122236BHB110750,560.4,473.9
2022/10/26 02:31:44:906,1122236BHB110751,575.4,521.1
2022/10/26 01:58:50:699,1122236BHB110752,553.7,526.7
2022/10/26 02:36:01:300,1122236BHB110756,568.4,487.4
2022/10/26 02:37:35:035,1122236BHB110757,531.3,477.3
2022/10/26 02:38:10:846,1122236BHB110758,573.3,517.7
2022/10/26 02:36:50:916,1122236BHB110762,540.4,510.9
2022/10/26 02:35:57:802,1122236BHB110763,597.0,485.5
2022/10/26 02:36:22:106,1122236BHB110768,537.3,513.2
2022/10/26 02:01:10:350,1122236BHB110769,561.9,536.0
2022/10/26 02:34:01:856,1122236BHB110770,603.4,522.6
2022/10/26 02:34:29:167,1122236BHB110771,562.7,506.2
2022/10/26 02:01:29:158,1122236BHB110774,591.2,480.0
2022/10/26 02:00:43:944,1122236BHB110775,575.1,519.1
2022/10/26 02:00:30:134,1122236BHB110780,589.4,508.0
2022/10/26 02:34:00:055,1122236BHB110781,575.5,554.8
2022/10/26 01:56:50:757,1122236BHB110814,543.4,528.4
2022/10/26 01:56:22:247,1122236BHB110815,547.0,543.5
2022/10/26 01:53:55:796,1122236BHB110819,548.8,543.5
2022/10/26 01:55:41:132,1122236BHB110820,538.1,528.8
2022/10/26 01:55:55:940,1122236BHB110821,556.1,513.0
2022/10/26 01:55:11:321,1122236BHB110824,582.8,517.8
2022/10/26 01:56:20:246,1122236BHB110825,595.2,531.4
2022/10/26 01:57:38:174,1122236BHB110826,593.4,503.1
2022/10/26 02:05:37:246,1122236BHB110827,612.3,528.6
2022/10/26 01:52:09:055,1122236BHB110832,602.4,521.3
2022/10/26 02:04:27:423,1122236BHB110833,532.7,533.2
2022/10/26 02:04:03:113,1122236BHB110836,570.7,477.6
2022/10/26 02:03:42:604,1122236BHB110837,574.4,516.0
2022/10/26 02:04:59:333,1122236BHB110838,576.1,508.1
2022/10/26 02:07:49:594,1122236BHB110839,570.1,500.2
2022/10/26 02:04:05:211,1122236BHB110842,569.2,493.9
2022/10/26 01:58:21:389,1122236BHB110843,540.8,504.3
2022/10/26 02:09:48:439,1122236BHB110844,536.5,514.0
2022/10/26 02:01:31:158,1122236BHB110845,529.7,531.1
2022/10/26 01:57:19:868,1122236BHB110846,557.3,524.9
2022/10/26 01:57:41:475,1122236BHB110847,565.8,498.3
2022/10/26 01:59:28:415,1122236BHB110848,532.4,539.4
2022/10/26 02:09:03:119,1122236BHB110849,538.3,546.7
2022/10/26 02:00:48:745,1122236BHB110850,584.5,498.3
2022/10/26 02:03:15:894,1122236BHB110851,574.5,470.7
2022/10/26 01:56:52:657,1122236BHB110852,537.5,506.2
2022/10/26 01:58:18:991,1122236BHB110853,575.0,490.9
2022/10/26 02:10:43:857,1122236BHB110854,577.9,501.0
2022/10/26 02:10:17:845,1122236BHB110855,590.3,508.2
2022/10/26 02:03:19:196,1122236BHB110856,573.2,506.1
2022/10/26 02:08:04:498,1122236BHB110857,534.3,529.2
2022/10/26 01:58:02:882,1122236BHB110858,586.5,536.1
2022/10/26 01:53:52:695,1122236BHB110859,548.5,502.2
2022/10/26 01:55:36:030,1122236BHB110860,527.3,551.7
2022/10/26 01:55:52:136,1122236BHB110861,555.0,536.2
2022/10/26 02:08:12:301,1122236BHB110862,567.3,542.8
2022/10/26 01:38:39:466,1122236BHB110863,539.3,510.3
2022/10/26 01:55:09:027,1122236BHB110864,539.8,446.8
2022/10/26 01:52:52:773,1122236BHB110865,574.0,510.6
2022/10/26 01:36:51:926,1122236BHB110866,577.0,534.4
2022/10/26 02:05:29:044,1122236BHB110867,574.8,542.6
2022/10/26 02:07:53:094,1122236BHB110868,567.5,505.1
2022/10/26 02:08:39:809,1122236BHB110869,561.8,526.5
2022/10/26 01:52:11:456,1122236BHB110870,589.5,519.3
2022/10/26 01:52:55:976,1122236BHB110871,539.1,510.2
2022/10/26 02:05:40:046,1122236BHB110872,550.0,503.0
2022/10/26 02:04:24:618,1122236BHB110873,603.4,534.4
2022/10/26 02:02:38:082,1122236BHB110876,550.8,499.4
2022/10/26 02:03:40:503,1122236BHB110877,558.6,515.4
2022/10/26 02:04:55:931,1122236BHB110878,558.2,508.3
2022/10/26 02:02:34:980,1122236BHB110882,564.1,497.1
2022/10/26 02:03:01:089,1122236BHB110883,566.9,532.5
2022/10/26 02:02:08:071,1122236BHB110888,564.2,538.0
2022/10/26 02:08:56:117,1122236BHB110889,571.1,505.6
2022/10/26 02:09:30:530,1122236BHB110890,547.3,544.9
2022/10/26 02:10:46:959,1122236BHB110891,560.5,491.5
2022/10/26 02:08:26:305,1122236BHB110894,555.8,469.6
2022/10/26 02:08:43:411,1122236BHB110895,544.4,517.1
2022/10/26 02:08:28:806,1122236BHB110900,573.1,527.9
2022/10/26 02:09:44:335,1122236BHB110901,590.1,525.2
2022/10/25 23:41:35:950,1122236BHB111061,528.7,515.9
2022/10/25 15:12:06:302,1122236BHB111065,557.4,560.8
2022/10/25 15:12:34:910,1122236BHB111066,565.2,532.6
2022/10/25 15:12:10:902,1122236BHB111069,549.9,526.9
2022/10/25 23:05:08:468,1122236BHB111070,592.2,463.5
2022/10/25 23:05:05:266,1122236BHB111071,570.8,514.6
2022/10/25 15:12:42:713,1122236BHB111074,536.1,535.0
2022/10/25 23:04:10:846,1122236BHB111075,573.0,522.9
2022/10/25 23:04:27:253,1122236BHB111076,577.0,520.7
2022/10/25 23:05:11:168,1122236BHB111077,586.2,513.5
2022/10/25 23:39:33:004,1122236BHB111078,553.9,524.1
2022/10/25 23:39:29:305,1122236BHB111079,564.5,547.5
2022/10/25 23:04:51:461,1122236BHB111080,583.6,518.8
2022/10/25 23:39:26:406,1122236BHB111082,542.3,538.0
2022/10/25 23:41:41:453,1122236BHB111083,579.2,531.0
2022/10/25 23:04:48:259,1122236BHB111084,580.6,507.7
2022/10/25 23:04:44:760,1122236BHB111085,552.2,557.0
2022/10/25 23:41:27:548,1122236BHB111086,530.1,528.0
2022/10/25 23:41:24:448,1122236BHB111087,553.8,527.8
2022/10/25 23:41:38:256,1122236BHB111088,561.5,510.1
2022/10/25 23:41:19:746,1122236BHB111089,550.8,550.9
2022/10/25 23:04:41:558,1122236BHB111090,561.2,562.5
2022/10/25 23:16:06:505,1122236BHB111091,552.8,595.0
2022/10/25 23:40:09:319,1122236BHB111092,539.2,477.7
2022/10/25 23:40:06:024,1122236BHB111093,579.3,508.3
2022/10/25 15:12:03:498,1122236BHB111094,581.2,542.9
2022/10/25 23:19:36:385,1122236BHB111095,564.4,488.2
2022/10/25 23:16:03:503,1122236BHB111096,574.7,711.7
2022/10/25 23:40:02:917,1122236BHB111097,563.7,499.7
2022/10/25 15:12:37:710,1122236BHB111098,563.3,528.1
2022/10/25 23:19:33:078,1122236BHB111099,593.3,509.4
2022/10/25 23:37:26:662,1122236BHB111100,587.8,515.5
2022/10/25 23:37:24:660,1122236BHB111101,568.9,510.7
2022/10/25 15:12:40:424,1122236BHB111102,544.2,503.3
2022/10/25 15:12:13:101,1122236BHB111103,539.4,517.4
2022/10/25 23:19:15:571,1122236BHB111104,580.8,623.9
2022/10/25 23:19:30:277,1122236BHB111105,575.3,529.3
2022/10/25 23:30:25:116,1122236BHB111106,547.9,499.7
2022/10/25 23:30:22:012,1122236BHB111107,573.1,534.4
2022/10/25 23:11:00:192,1122236BHB111108,540.2,564.8
2022/10/25 23:10:38:685,1122236BHB111109,580.9,641.1
2022/10/25 23:19:12:670,1122236BHB111110,557.3,638.1
2022/10/25 23:37:10:357,1122236BHB111111,556.2,560.5
2022/10/25 23:12:15:922,1122236BHB111112,578.3,526.8
2022/10/25 23:16:11:805,1122236BHB111113,540.6,541.2
2022/10/25 23:30:11:304,1122236BHB111114,579.0,528.7
2022/10/25 23:37:07:255,1122236BHB111115,546.9,543.5
2022/10/25 23:16:31:513,1122236BHB111116,556.8,504.0
2022/10/25 23:16:28:612,1122236BHB111117,547.2,510.5
2022/10/25 23:16:09:604,1122236BHB111118,530.8,521.7
2022/10/25 23:16:25:309,1122236BHB111119,558.7,562.8
2022/10/25 23:39:36:709,1122236BHB111120,538.3,541.7
2022/10/25 15:10:21:864,1122236BHB111121,534.5,510.7
2022/10/25 23:10:41:889,1122236BHB111122,529.0,549.6
2022/10/25 23:12:38:128,1122236BHB111123,577.0,476.3
2022/10/25 23:16:22:510,1122236BHB111124,573.0,512.0
2022/10/25 15:10:15:960,1122236BHB111125,562.8,554.7
2022/10/25 15:10:19:364,1122236BHB111126,601.5,509.6
2022/10/25 23:12:34:833,1122236BHB111127,583.0,524.2
2022/10/25 23:40:13:521,1122236BHB111128,557.1,501.1
2022/10/25 15:11:19:882,1122236BHB111129,547.9,558.9
2022/10/25 23:11:08:496,1122236BHB111130,530.2,572.6
2022/10/25 23:11:04:896,1122236BHB111131,550.3,566.7
2022/10/25 23:19:21:273,1122236BHB111132,546.8,543.4
2022/10/25 23:19:19:073,1122236BHB111133,562.6,501.2
2022/10/25 23:09:33:365,1122236BHB111134,543.8,527.3
2022/10/25 23:08:46:350,1122236BHB111136,543.2,531.3
2022/10/25 23:09:15:456,1122236BHB111137,577.3,607.4
2022/10/25 15:06:28:878,1122236BHB111138,589.2,531.4
2022/10/25 15:11:36:888,1122236BHB111139,597.2,536.3
2022/10/25 23:08:42:646,1122236BHB111140,565.9,588.1
2022/10/25 23:11:11:899,1122236BHB111141,594.5,505.8
2022/10/25 15:11:42:091,1122236BHB111143,577.0,505.3
2022/10/25 23:08:39:844,1122236BHB111144,537.3,710.8
2022/10/25 23:10:49:392,1122236BHB111145,581.4,515.5
2022/10/25 15:10:50:773,1122236BHB111146,546.4,491.0
2022/10/25 15:11:28:285,1122236BHB111147,549.0,524.9
2022/10/25 15:11:45:192,1122236BHB111148,613.2,498.9
2022/10/25 15:10:47:371,1122236BHB111149,593.3,507.8
2022/10/25 23:10:45:586,1122236BHB111150,559.4,567.1
2022/10/25 23:07:26:616,1122236BHB111151,582.5,515.1
2022/10/25 15:11:22:783,1122236BHB111152,555.2,547.3
2022/10/25 15:11:25:587,1122236BHB111153,582.6,559.7
2022/10/25 15:10:43:970,1122236BHB111154,584.6,538.8
2022/10/25 23:10:11:476,1122236BHB111155,537.0,497.7
2022/10/25 23:07:24:515,1122236BHB111156,549.2,512.9
2022/10/25 15:11:39:391,1122236BHB111157,563.8,503.3
2022/10/25 15:10:41:168,1122236BHB111158,582.8,604.8
2022/10/25 23:10:08:375,1122236BHB111159,551.3,464.1
2022/10/25 23:11:47:810,1122236BHB111160,546.1,479.9
2022/10/25 23:11:29:903,1122236BHB111161,523.3,538.7
2022/10/25 15:10:12:959,1122236BHB111162,603.6,679.5
2022/10/25 23:08:49:347,1122236BHB111163,579.0,525.7
2022/10/25 23:10:06:074,1122236BHB111164,534.2,549.3
2022/10/25 23:09:45:965,1122236BHB111165,531.4,491.7
2022/10/25 23:10:04:173,1122236BHB111166,580.6,515.0
2022/10/25 23:11:51:112,1122236BHB111167,610.9,532.8
2022/10/25 23:17:10:827,1122236BHB111168,569.0,544.2
2022/10/25 23:17:13:826,1122236BHB111169,581.6,554.1
2022/10/25 23:09:43:366,1122236BHB111170,611.4,561.7
2022/10/25 23:11:31:904,1122236BHB111171,558.5,512.3
2022/10/25 23:20:01:888,1122236BHB111173,591.7,538.8
2022/10/25 23:09:40:064,1122236BHB111174,581.6,543.8
2022/10/25 23:11:44:109,1122236BHB111175,563.4,533.8
2022/10/25 23:20:04:988,1122236BHB111176,552.4,571.4
2022/10/25 23:32:58:566,1122236BHB111177,546.1,488.8
2022/10/25 23:32:55:163,1122236BHB111178,571.9,497.9
2022/10/25 23:32:10:048,1122236BHB111179,538.7,511.7
2022/10/25 15:06:42:684,1122236BHB111180,570.1,509.9
2022/10/25 23:18:46:759,1122236BHB111182,595.9,523.0
2022/10/25 23:20:10:990,1122236BHB111183,556.2,504.1
2022/10/25 23:07:13:712,1122236BHB111184,563.9,534.6
2022/10/25 23:20:29:296,1122236BHB111187,612.7,490.9
2022/10/25 23:07:10:210,1122236BHB111188,591.1,569.6
2022/10/25 23:20:25:898,1122236BHB111190,557.3,507.5
2022/10/25 23:20:31:697,1122236BHB111191,576.9,455.0
2022/10/25 23:07:07:109,1122236BHB111192,560.7,567.8
2022/10/25 23:09:48:168,1122236BHB111193,553.3,537.8
2022/10/25 23:18:51:662,1122236BHB111197,557.5,504.8
2022/10/25 23:17:17:427,1122236BHB111200,564.7,518.3
2022/10/25 23:20:08:090,1122236BHB111201,574.9,540.5
2022/10/25 23:20:22:994,1122236BHB111204,549.7,505.7
2022/10/25 23:19:39:781,1122236BHB111205,580.1,534.0
2022/10/25 23:18:42:757,1122236BHB111210,536.2,509.5
2022/10/25 23:54:54:737,1122236BHB111241,558.6,516.6
2022/10/25 23:54:56:736,1122236BHB111246,569.7,514.6
2022/10/25 23:56:03:860,1122236BHB111247,563.1,548.9
2022/10/25 23:54:59:239,1122236BHB111248,569.4,479.3
2022/10/25 23:54:50:234,1122236BHB111251,594.1,529.1
2022/10/25 23:54:44:033,1122236BHB111252,558.9,512.7
2022/10/25 23:56:26:970,1122236BHB111253,575.9,525.3
2022/10/25 23:11:27:003,1122236BHB111254,558.1,547.7
2022/10/25 23:50:45:549,1122236BHB111255,547.2,542.6
2022/10/25 23:56:09:764,1122236BHB111257,543.1,541.3
2022/10/25 23:56:11:763,1122236BHB111258,546.7,537.2
2022/10/25 23:52:29:586,1122236BHB111259,566.9,556.4
2022/10/25 23:56:24:174,1122236BHB111260,572.1,504.6
2022/10/25 23:56:06:663,1122236BHB111261,543.1,565.6
2022/10/25 23:50:42:345,1122236BHB111262,527.1,533.9
2022/10/25 23:52:32:384,1122236BHB111263,580.4,560.5
2022/10/25 23:56:21:468,1122236BHB111264,585.5,524.6
2022/10/25 23:52:57:607,1122236BHB111265,553.1,479.9
2022/10/25 23:52:52:296,1122236BHB111266,584.4,494.7
2022/10/25 23:12:19:521,1122236BHB111267,525.0,523.0
2022/10/25 23:11:41:208,1122236BHB111268,543.7,522.7
2022/10/25 23:52:04:776,1122236BHB111269,567.8,521.1
2022/10/25 23:52:35:991,1122236BHB111270,569.2,524.9
2022/10/25 23:54:37:332,1122236BHB111271,544.0,569.8
2022/10/25 23:52:39:791,1122236BHB111272,565.2,525.4
2022/10/25 23:06:00:687,1122236BHB111273,569.4,528.6
2022/10/25 23:07:29:120,1122236BHB111274,547.2,471.5
2022/10/25 23:54:40:532,1122236BHB111275,533.2,541.7
2022/10/25 23:52:46:791,1122236BHB111276,598.6,508.6
2022/10/25 23:51:16:959,1122236BHB111277,572.8,479.0
2022/10/25 23:06:10:992,1122236BHB111278,592.7,509.4
2022/10/25 23:56:30:771,1122236BHB111279,559.7,492.5
2022/10/25 23:52:48:991,1122236BHB111280,568.3,508.3
2022/10/25 23:05:50:681,1122236BHB111281,528.2,531.2
2022/10/25 23:05:53:485,1122236BHB111282,547.6,572.5
2022/10/25 23:49:33:220,1122236BHB111283,556.3,514.1
2022/10/25 23:51:13:758,1122236BHB111284,578.6,522.7
2022/10/25 23:55:02:341,1122236BHB111286,563.4,520.3
2022/10/25 23:49:18:815,1122236BHB111287,549.6,569.8
2022/10/25 23:09:36:963,1122236BHB111288,575.4,487.4
2022/10/25 23:04:05:045,1122236BHB111289,574.4,540.7
2022/10/25 23:51:20:561,1122236BHB111290,545.5,495.9
2022/10/25 23:49:16:117,1122236BHB111291,526.1,554.3
2022/10/25 23:04:23:453,1122236BHB111292,575.7,519.6
2022/10/25 23:04:17:751,1122236BHB111293,569.1,519.5
2022/10/25 23:50:51:351,1122236BHB111294,576.0,551.7
2022/10/25 23:07:32:318,1122236BHB111295,544.0,427.4
2022/10/25 23:04:00:344,1122236BHB111296,567.9,612.0
2022/10/25 23:51:10:955,1122236BHB111297,551.9,532.9
2022/10/25 23:50:48:951,1122236BHB111298,576.8,507.2
2022/10/25 23:05:02:265,1122236BHB111299,569.2,532.6
2022/10/25 23:07:17:119,1122236BHB111300,569.1,563.1
2022/10/25 23:06:18:594,1122236BHB111302,551.6,509.9
2022/10/25 23:37:32:368,1122236BHB111303,588.4,475.2
2022/10/25 23:34:40:000,1122236BHB111304,576.4,559.3
2022/10/25 23:06:15:393,1122236BHB111305,542.2,475.0
2022/10/25 23:04:07:946,1122236BHB111306,530.9,553.5
2022/10/25 23:37:28:969,1122236BHB111308,534.0,506.0
2022/10/25 23:05:56:885,1122236BHB111309,556.5,525.7
2022/10/25 23:04:20:151,1122236BHB111310,567.6,504.8
2022/10/25 23:55:24:849,1122236BHB111311,559.8,577.4
2022/10/25 23:55:41:455,1122236BHB111312,576.9,586.8
2022/10/25 23:55:27:948,1122236BHB111313,549.3,633.9
2022/10/25 23:32:51:361,1122236BHB111315,555.9,522.0
2022/10/25 23:06:07:988,1122236BHB111316,575.4,523.8
2022/10/25 23:55:50:857,1122236BHB111317,591.3,502.6
2022/10/25 23:55:47:855,1122236BHB111318,587.7,717.1
2022/10/25 23:35:43:126,1122236BHB111319,562.4,509.5
2022/10/25 23:55:31:349,1122236BHB111320,542.3,534.4
2022/10/25 23:32:02:844,1122236BHB111322,558.1,560.5
2022/10/25 23:35:39:522,1122236BHB111323,550.9,499.3
2022/10/25 23:34:43:407,1122236BHB111325,569.9,534.7
2022/10/25 23:34:46:806,1122236BHB111326,575.1,539.4
2022/10/25 23:32:48:163,1122236BHB111329,538.8,520.7
2022/10/25 23:35:36:721,1122236BHB111330,568.8,526.9
2022/10/25 23:37:18:159,1122236BHB111331,554.2,514.4
2022/10/25 23:36:12:234,1122236BHB111332,548.6,529.4
2022/10/25 23:47:22:574,1122236BHB111333,544.5,542.0
2022/10/25 23:45:30:033,1122236BHB111334,546.0,555.6
2022/10/25 23:37:13:456,1122236BHB111335,581.1,541.7
2022/10/25 23:31:59:843,1122236BHB111336,521.0,543.7
2022/10/25 23:50:05:232,1122236BHB111337,597.4,557.8
2022/10/25 23:47:20:673,1122236BHB111338,538.1,512.6
2022/10/25 23:55:22:348,1122236BHB111339,594.9,719.9
2022/10/25 23:34:50:003,1122236BHB111340,569.9,515.9
2022/10/25 23:47:16:072,1122236BHB111341,588.3,637.5
2022/10/25 23:47:18:774,1122236BHB111342,579.5,565.6
2022/10/25 23:35:46:130,1122236BHB111343,582.1,494.3
2022/10/25 23:50:11:834,1122236BHB111344,576.5,525.3
2022/10/25 23:42:42:706,1122236BHB111345,556.8,557.2
2022/10/25 23:55:44:454,1122236BHB111346,571.4,561.4
2022/10/25 23:50:24:339,1122236BHB111347,557.4,572.6
2022/10/25 23:50:27:941,1122236BHB111348,531.2,500.6
2022/10/25 23:44:30:312,1122236BHB111349,588.5,542.7
2022/10/25 23:50:08:734,1122236BHB111350,551.0,530.2
2022/10/25 23:50:21:038,1122236BHB111351,531.5,602.4
2022/10/25 23:44:51:022,1122236BHB111352,558.5,499.8
2022/10/25 23:44:28:214,1122236BHB111353,586.4,550.3
2022/10/25 23:45:12:627,1122236BHB111355,602.0,710.9
2022/10/25 23:44:44:018,1122236BHB111356,592.9,538.7
2022/10/25 23:32:06:154,1122236BHB111357,588.7,518.1
2022/10/25 23:43:13:888,1122236BHB111359,583.1,520.3
2022/10/25 23:44:25:311,1122236BHB111360,572.1,543.0
